,Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Unit,Year_text,Year_date,Volume,Volume_liters
7624,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,31/12/2008,0.128243916,128.243916
7625,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,31/12/2009,0.150099738,150.099738
7626,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,0.189621376,189.621376
7627,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,0.242369025,242.369025
7628,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,0.313060308,313.060308
7629,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,0.380902804,380.902804
7630,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,0.433524732,433.52473200000003
7631,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,0.44780496,447.80496
7632,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,0.581752338,581.752338
7633,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,0.68656435,686.56435
7634,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,0.829182883,829.182883
7635,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,0.969849627,969.8496269999999
7636,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,1.181189935,1181.1899349999999
7637,Middle East and Africa,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,1.344316353,1344.316353
7638,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2007,31/12/2007,2.807877512,2807.877512
7639,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,31/12/2008,7.78408096,7784.08096
7640,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,31/12/2009,8.934639744,8934.639744
7641,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,11.94485237,11944.852369999999
7642,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,15.21854662,15218.54662
7643,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,17.18115019,17181.15019
7644,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,19.18604345,19186.04345
7645,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,22.07078864,22070.78864
7646,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,24.34270425,24342.70425
7647,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,27.11576627,27115.76627
7648,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,29.47574285,29475.74285
7649,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,32.89332925,32893.32925
7650,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,37.1659958,37165.9958
7651,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,40.9274571,40927.4571
7652,Western Europe,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,43.89524392,43895.24392
7653,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2007,31/12/2007,25.08298088,25082.98088
7654,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,31/12/2008,27.53516927,27535.169270000002
7655,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,31/12/2009,19.518332,19518.332000000002
7656,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,19.68827235,19688.27235
7657,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,17.48424836,17484.248359999998
7658,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,17.93582034,17935.82034
7659,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,16.11359005,16113.590049999999
7660,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,18.1779752,18177.975199999997
7661,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,19.6805046,19680.5046
7662,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,20.41759042,20417.59042
7663,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,22.35779483,22357.79483
7664,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,25.19958525,25199.58525
7665,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,29.62831832,29628.318320000002
7666,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,32.61245695,32612.456950000003
7667,Asia Pacific,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,35.22969189,35229.691889999995
7668,Australasia,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,0.38203836,382.03836
7669,Australasia,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,0.916257013,916.2570129999999
7670,Australasia,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,1.485268169,1485.268169
7671,Australasia,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,2.134293512,2134.293512
7672,Australasia,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,2.38357449,2383.57449
7673,Australasia,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,2.738326601,2738.3266009999998
7674,Australasia,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,2.856084344,2856.0843440000003
7675,Australasia,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,2.998649507,2998.649507
7676,Australasia,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,3.138949623,3138.949623
7677,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2007,31/12/2007,0.001304267,1.304267
7678,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,31/12/2008,0.002675492,2.6754919999999998
7679,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,31/12/2009,0.002362214,2.3622140000000003
7680,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,0.002543735,2.5437350000000003
7681,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,0.006251818,6.251818
7682,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,0.111752966,111.752966
7683,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,0.161473956,161.47395600000002
7684,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,0.181142864,181.14286399999997
7685,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,0.220581157,220.581157
7686,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,0.254310233,254.31023299999998
7687,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,0.284725544,284.725544
7688,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,0.220372771,220.372771
7689,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,0.216227383,216.227383
7690,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,0.166744233,166.74423299999998
7691,Eastern Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,0.220694959,220.69495899999998
7692,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2007,31/12/2007,0.000905262,0.905262
7693,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,31/12/2008,0.00133742,1.33742
7694,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,31/12/2009,0.002385204,2.3852040000000003
7695,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,0.018425945,18.425945
7696,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,0.038649248,38.649248
7697,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,0.06061361,60.61361
7698,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,0.101065732,101.06573200000001
7699,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,0.125543782,125.543782
7700,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,0.150466503,150.466503
7701,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,0.200601114,200.601114
7702,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,0.232847804,232.847804
7703,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,0.305030775,305.03077499999995
7704,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,0.498286058,498.28605799999997
7705,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,0.462052857,462.05285699999996
7706,Latin America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,0.424940898,424.940898
7707,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2007,31/12/2007,0.001276632,1.276632
7708,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,31/12/2008,0.001020562,1.020562
7709,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,31/12/2009,0.000825727,0.825727
7710,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,0.000728791,0.728791
7711,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,0.000640431,0.640431
7712,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,0.000572055,0.572055
7713,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,0.000749556,0.749556
7714,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,0.0124044,12.404399999999999
7715,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,0.011120466,11.120466
7716,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,0.010184111,10.184111
7717,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,0.01888892,18.88892
7718,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2018,31/12/2018,0.0201541,20.1541
7719,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2019,31/12/2019,0.032692582,32.692581999999994
7720,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,0.062214869,62.214869
7721,Middle East and Africa,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,0.091843423,91.84342299999999
7722,North America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2020,31/12/2020,0.031120622,31.120622
7723,North America,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2021,31/12/2021,0.346687691,346.68769100000003
7724,Western Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2007,31/12/2007,2.800020171,2800.020171
7725,Western Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2008,31/12/2008,3.012696156,3012.696156
7726,Western Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2009,31/12/2009,2.703563548,2703.563548
7727,Western Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2010,31/12/2010,2.67347711,2673.47711
7728,Western Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2011,31/12/2011,2.655571857,2655.571857
7729,Western Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2012,31/12/2012,3.110871328,3110.871328
7730,Western Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2013,31/12/2013,3.551376841,3551.3768410000002
7731,Western Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2014,31/12/2014,4.340035668,4340.0356679999995
7732,Western Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2015,31/12/2015,4.775742132,4775.742132
7733,Western Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2016,31/12/2016,5.075518057,5075.518057
7734,Western Europe,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Non-Store Retailing,1,000 litres,2017,31/12/2017,5.520658566,5520.658566
